id,question,A,B,C,D,E,answer,category,macro category
3337,"tutte le seguenti situazioni possono dare calcificazioni riscontrabili al radiogramma diretto dell'addome, tranne:",calcolosi renale,aneurisma aorta,calcolosi colecistica,diverticolo di meckel,pancreatite cronica,D,Area Clinica 2016,radiologia e diagnostica
3338,"nella valutazione delle linfoadenopatie retroperitoneali, quale delle seguenti tecniche di diagnostica per immagini è la più appropriata?",ecografia endocavitaria,pet,tc,spect,angiografia,C,Area Clinica 2016,radiologia e diagnostica
3339,quale tra le seguenti neoplasie può dare metastasi ossee di tipo prevalentemente addensante:,carcinoma della prostata,carcinoma ovarico,melanoma,carcinoma polmonare,carcinoma del colon,A,Area Clinica 2016,radiologia e diagnostica
3340,"gianfilippo, un geometra di 44 anni, risulta avere, in esami eseguiti in occasione di una donazione di sangue, un'elevazione isolata della gamma-glutamiltranspeptidasi. non risultano in anamnesi o all'eo elementi consistenti con problematiche di alcool, obesità, diabete, uso di farmaci, infarto del miocardio, malattia cronica ostruttiva del polmone, malattia renale, malattia pancreatica. per una definizione diagnostica, proponete:",ecografia dell'addome superiore,tc addome superiore,ercp,biopsia epatica,ricerca anticorpi anti-mitocondrio,A,Area Clinica 2016,radiologia e diagnostica
3341,qual è la metodica di studio ottimale della prostata?,ecografia per via sovrapubica,ecografia per via transrettale,tc,rm con bobina di superficie,cistografia minzionale,B,Area Clinica 2016,radiologia e diagnostica
3342,nella pancreatite acuta è più utile:,ecografia,rm,tc,rx tradizionale,scintigrafia,C,Area Clinica 2016,radiologia e diagnostica
3343,in quale di queste patologie non è indicata l'istero-salpingografia?,sterilità primaria o secondaria,aborti spontanei,tumori pelvici,cisti ovarica,meno-metrorragia,D,Area Clinica 2016,radiologia e diagnostica
3344,le cisti epidermoidi in rm,sono fortemente iperintense nelle immagini t1 e t2 pesate,"sono debolmente iperintense rispetto al liquor nelle immagini t1 e t2 pesate, fortemente iperintense in quelle dwi",sono sempre intra-parenchimali,causano sempre idrocefalo comunicante,presentano marcato enhancement dopo iniezione e.v. di mdc,B,Area Clinica 2016,radiologia e diagnostica
3345,quale dei seguenti esami diagnostici viene utilizzato in prima istanza per il follow-up del paziente con trapianto renale?,tc,rm,urografia,ecografia + ecocolor-doppler,rx addome diretto,D,Area Clinica 2016,radiologia e diagnostica
3346,nello studio dell'articolazione della spalla quale delle seguenti metodiche non ha un significativo ruolo diagnostico?,angiografia,studio radiografico diretto,tc,rm,ecotomografia,A,Area Clinica 2016,radiologia e diagnostica
3347,quale quadro radiologico è diagnostico per la presenza di bronchiectasie?,"immagine radiologica ""a vetro smerigliato""",area di consolidamento parenchimale,lesioni escavate,"immagine radiologica ""a nido d'ape""","alterazione focale della trama lineare, linee a binario, cavità cistiche",E,Area Clinica 2016,radiologia e diagnostica
3348,quale tra le seguenti indagini è da considerarsi di elezione nello studio del midollo spinale?,tc,mielografia opaca,rm,angiografia,esame diretto del rachide,C,Area Clinica 2016,radiologia e diagnostica
3349,per spondilolistesi si intende:,scivolamento indietro di un corpo vertebrale,scivolamento laterale destro di un corpo vertebrale,scivolamento laterale sinistro di un corpo vertebrale,frattura di un corpo vertebrale,scivolamento anteriore di un corpo vertebrale,E,Area Clinica 2016,radiologia e diagnostica
3350,nei tumori del retto la tc è in grado di determinare:,"l'estensione extra-parietale, le linfoadenomegalie locoregionali e lungo gli assi vascolari",esclusivamente l'estensione extra-parietale,il grado di coinvolgimento della parete rettale,la vascolarizzazione perilesionale,non ha nessuna indicazione,A,Area Clinica 2016,radiologia e diagnostica
3351,qual è la metodica di elezione nello studio della mammella:,mammografia,ecografia,xerodiagrafia,rmn,termografia,A,Area Clinica 2016,radiologia e diagnostica
3352,"nel sospetto di rene policistico, l'urografia endovenosa risulta:",un'indagine fondamentale nell'iter diagnostico,un'indagine secondaria nei confronti dello studio ecografico,un'indagine utile se completata con scintigrafia sequenziale,un'indagine che non ha più alcun ruolo nella diagnostica differenziale renale,un'indagine preliminare allo studio endoscopico con mezzo di contrasto,B,Area Clinica 2016,radiologia e diagnostica
3353,in quale delle seguenti condizioni patologiche a livello epatico la biopsia percutanea ecoguidata risulta un efficace completamento diagnostico?,angioma semplice,angioma cavernoso,shunt porto-cavale,sospetta lesione neoplastica primitiva (hcc),stasi biliare di natura litiasica,D,Area Clinica 2016,radiologia e diagnostica
3354,quale dei seguenti segnali ecografici è associato alla presenza di calcoli ?,effetto specchio,ombre acustiche,rinforzo di parete posteriore,cono d'ombra posteriore,aliasing,D,Area Clinica 2016,radiologia e diagnostica
3355,"ai fini della diagnosi di natura di una lesione polmonare singola, la biopsia polmonare sotto guida tc risulta:",non tecnicamente eseguibile in ogni caso,inutile ai fini della caratterizzazione della lesione,non viene eseguita perché determina sempre pnx,eseguibile unicamente a livello delle lesioni para-mediastiniche,tecnicamente eseguibile nella maggior parte dei casi,E,Area Clinica 2016,radiologia e diagnostica
3356,il polmone destro quanti lobi presenta:,1,2,3,4,5,C,Area Clinica 2016,radiologia e diagnostica
3357,quale metodica di imaging stadia con più accuratezza il carcinoma della prostata extra-capsulare?,tc,rm,urografia,ecografia sovrapubica con ecocolor-doppler,ecografia transrettale,B,Area Clinica 2016,radiologia e diagnostica
3358,"in un pz che giunge in ps con ematuria improvvisa e massiva, quale tecnica risulta la più appropriata per un primo accertamento diagnostico?",ecotomografia,tc,rm,radiogramma diretto dell'addome,urografia endovenosa,A,Area Clinica 2016,radiologia e diagnostica
3359,la componente ghiandolare della mammella appare radiograficamente:,radiotrasparente,radiopaca,grossolanamente calcifica,tutte le altre risposte indicate sono esatte,tutte le altre risposte indicate sono errate,B,Area Clinica 2016,radiologia e diagnostica
3361,in caso di pancreatite cronica quale tecnica di diagnostica per immagini può meglio di altre documentarne il quadro?,wirsungrafia retrograda,scintigrafia sequenziale,tc con e senza m.d.c.,studio radiografico diretto dell'addome,angiografia selettiva,C,Area Clinica 2016,radiologia e diagnostica
3362,"l'immagine di ""plus"" in una radiografia dello stomaco con mezzo baritato è originata da:",gastrite cronica,cancro gastrico vegetante,polipo gastrico,lipoma gastrico,ulcera gastrica,E,Area Clinica 2016,radiologia e diagnostica
3363,quando si usa l'ecografia nello studio della mammella?,solo nelle donne giovani,solo nelle donne anziane,non aggiunge informazioni diagnostiche alla mammografia,quando si deve stabilire la natura solida o liquida di una lesione,in presenza di un addensamento simmetrico del corpus mammae,D,Area Clinica 2016,radiologia e diagnostica
3364,la rottura del legamento crociato anteriore nell'articolazione del ginocchio si diagnostica più facilmente con quali delle seguenti tecniche?,tc,radiogramma diretto in due proiezioni,ecotomografia,rm,fluoroscopia,D,Area Clinica 2016,radiologia e diagnostica
3365,per differenziare un ittero ostruttivo con la diagnostica per immagini da un ittero parenchimale è sufficiente:,rx diretta addome,rx colangiografia,ecografia,tc,rm,C,Area Clinica 2016,radiologia e diagnostica
3366,"quale è l'esame radiologico considerato ""gold standard"" per la diagnosi delle patologie del naso e dei seni paranasali ?",tc massiccio facciale e seni paranasali,rm massiccio facciale,rx cranio,ortopantomografia,stratigrafia,A,Area Clinica 2016,radiologia e diagnostica
3367,la mineralometria ossea computerizzata (moc) serve a:,descrivere morfologicamente lo scheletro,quantificare la massa ossea,misurare il contenuto e la densità minerale ossea,contare le trabecole che compongono il distretto osseo,fare diagnosi precoce di fratture patologiche,C,Area Clinica 2016,radiologia e diagnostica
3368,all'esame radiologico del torace il iii arco di sinistra dell'ombra cardiaca corrisponde a:,vena cava,ventricolo di sinistra,aorta discendente,azygos,atrio di sinistra,B,Area Clinica 2016,radiologia e diagnostica
3369,il più radiosensibile tra i seguenti tessuti è:,collagene,tiroide,fegato,rene,midollo osseo,E,Area Clinica 2016,radiologia e diagnostica
3370,la scintigrafia ossea:,si esegue sempre in caso di patologia traumatica,si esegue mediante iniezione intramuscolare di tecnezio 99m pertecnetato,si usa nella ricerca di metastasi ossee anche a radiogramma muto,non si usa nella stadiazione delle pazienti affette da cancro della mammella,non è indicata in pazienti al di sopra di 60 anni,C,Area Clinica 2016,radiologia e diagnostica
3371,per lo studio dei distretti vascolari arteriosi i m.d.c. si somministra preferibilmente:,per via orale,per via rettale,per via venosa,per via arteriosa,per via respiratoria,D,Area Clinica 2016,radiologia e diagnostica
3372,una paziente di 70 anni in 4° giornata per intervento di colecistectomia laparoscopica si presenta al ps per importante addominalgia e agli esami di laboratorio ha emoglobina pari a 8 mgr/ml. qual è la metodica di prima istanza?,rx addome diretto,tc,rm,us,tutte le risposte indicate,D,Area Clinica 2016,radiologia e diagnostica
3373,nella stadiazione del tumore polmonare la tc nella valutazione della invasione neoplastica del mediastino risulta:,tecnica inappropriata,utile solo se eseguita con la tecnica ad alta risoluzione,utile solo se eseguita con infusione di radioisotopi,inutile perché lo studio ecotomografico è risolutivo,utile specie se eseguita con m.d.c,E,Area Clinica 2016,radiologia e diagnostica
3374,l'immagine a clessidra dello stomaco è caratteristica di:,ernia gastrica iatale da scivolamento,ernia gastrica iatale paraesofagea,ernie diaframmatiche,acalasia esofagea,ernia iatale da esofago corto,E,Area Clinica 2016,radiologia e diagnostica
3375,l'attenuazione dei raggi x da parte delle ossa e dei muscoli è tipicamente:,dello stesso ordine di grandezza,sensibilmente maggiore per i muscoli,sensibilmente maggiore per le ossa,i raggi x non vengono attenuati,nessuna delle altre risposte indicate,C,Area Clinica 2016,radiologia e diagnostica
3376,la piccola scissura separa:,il lobo polmonare superiore dall'inferiore,il lobo polmonare medio dal superiore,il lobo polmonare medio dal lobo inferiore,la lingula dal lobo polmonare inferiore,la piccola scissura non esiste,B,Area Clinica 2016,radiologia e diagnostica
3378,qual è la metodica di imaging di i livello nello studio della prostata in pz di età superiore ai 50 anni con psa alterato?,tc,rm,ecografia transrettale,ecografia sovrapubica,urografia,C,Area Clinica 2016,radiologia e diagnostica
3379,"la patologia nodulare della tiroide si studia, in prima istanza, con:",rx collo per tessuti molli,scintigrafia,tc,rm,ecografia,E,Area Clinica 2016,radiologia e diagnostica
3380,quale delle sottoindicate tecniche riveste ruolo di indagine di elezione nello studio delle tube uterine?,esame radiografico diretto,ecotomografia,tc,isterosalpingografia,rm,D,Area Clinica 2016,radiologia e diagnostica
3381,quali sono i principali effetti delle radiazioni ionizzanti?,somatici,genetici,somatici e genetici,stipsi,diminuzione della ves,C,Area Clinica 2016,radiologia e diagnostica
3382,un nodulo tiroideo scintigraficamente caldo può corrispondere a:,gozzo colloideo,adenoma di plummer,carcinoma indifferenziato,carcinoma ossifilo,adenoma embrionale,B,Area Clinica 2016,radiologia e diagnostica
3383,quale dei seguenti esami non è utile nella tipizzazione delle lesioni renali solide ?,us,ceus,rm,tc con mdc,rx convenzionale,E,Area Clinica 2016,radiologia e diagnostica
3384,nel sospetto clinico di embolia polmonare l'rx del torace:,non va mai eseguito,ha sempre valore diagnostico,deve essere sempre eseguito,segue lo studio scintigrafico ventilo-perfusionale,ha maggiore sensibilità della tc con m.d.c,C,Area Clinica 2016,radiologia e diagnostica
3385,l'indagine ecografia della mammella è indicata:,al posto della mammografia nello screening di lesioni non palpabili,come esame complementare alla mammografia e alla visita clinica,solo per agoaspirati mirati,nelle mammelle in involuzione fibro-adiposa,in caso di secrezione siero-ematica dal capezzolo,B,Area Clinica 2016,radiologia e diagnostica
3386,il solfato di bario somministrato al pz viene rapidamente assorbito dall'organismo?,no,si,dipende dalla quantità,dipende dalla concentrazione,dipende dalla viscosità,A,Area Clinica 2016,radiologia e diagnostica
3387,quali sono le caratteristiche ecografiche di una struttura solida omogenea?,presenza di echi di uguale intensità ordinatamente distribuiti,presenza di deboli echi nella zona declive di una struttura liquida,ombre acustiche laterali,anecogenicità,rinforzo di parete posteriore,A,Area Clinica 2016,radiologia e diagnostica
3388,quale dei seguenti accertamenti diagnostici deve essere eseguito nello studio dei traumi facciali ?,soltanto l'esame radiografico del cranio,soltanto la tc,soltanto la rm,l'esame radiografico e la tc,l'esame radiografico e la rm,D,Area Clinica 2016,radiologia e diagnostica
3389,"nello studio del collo, qual è la metodica di prima istanza?",tc,rm,ecografia,angiografia,scialografia,C,Area Clinica 2016,radiologia e diagnostica
3390,l'ureterocele causa:,un quadro radiologico di dilatazione ureterale cistica sporgente in vescica,un quadro radiologico di compressione della vescica,un quadro radiologico di idronefrosi,un quadro radiologico di dilatazione uretrale,un quadro radiologico di sclerosi del collo vescicole,A,Area Clinica 2016,radiologia e diagnostica
3391,una radiografia del torace eseguita in espirazione può essere utile per identificare :,polmoniti da aerobi,versamento pleurico,pneumotorace apicale,cisti,polmoniti da anaerobi,C,Area Clinica 2016,radiologia e diagnostica
